USER           PID  PPID     VSZ    RSS WCHAN            ADDR S NAME                       
root           431     2       0      0 irq_thread          0 S [irq/53-tsens_in]
root           432     2       0      0 irq_thread          0 S [irq/54-tsens_cr]
root           433     2       0      0 sensor_sysfs_notify 0 S [therm_core:noti]
root           434     2       0      0 irq_thread          0 S [irq/315-limits_]
root           435     2       0      0 sensor_sysfs_notify 0 S [therm_core:noti]
root           436     2       0      0 irq_thread          0 S [irq/316-limits_]
root           437     2       0      0 rescuer_thread      0 S [dm_bufio_cache]
root           438     2       0      0 cpufreq_interactive_speedchange_task 0 S [cfinteractive]
root           439     2       0      0 rescuer_thread      0 S [syncboss_pm_wor]
root           440     2       0      0 rescuer_thread      0 S [fwupdate_workqu]
root           441     2       0      0 irq_thread          0 S [irq/271-syncbos]
root           442     2       0      0 rescuer_thread      0 S [binder]
root           443     2       0      0 rescuer_thread      0 S [ipv6_addrconf]
root           444     2       0      0 irq_thread          0 S [irq/522-adsp]
root           445     2       0      0 rescuer_thread      0 S [sysmon_wq]
root           446     2       0      0 irq_thread          0 S [irq/490-modem]
root           447     2       0      0 rescuer_thread      0 S [k_sm_usb]
root           453     2       0      0 irq_thread          0 S [irq/19-sig-tx]
root           454     2       0      0 irq_thread          0 S [irq/20-sig-rx]
root           455     2       0      0 worker_thread       0 S [kworker/u17:0]
root           456     2       0      0 sensor_sysfs_notify 0 S [therm_core:noti]
root           457     2       0      0 irq_thread          0 S [irq/682-soc-upd]
root           458     2       0      0 irq_thread          0 S [irq/683-soc-rea]
root           459     2       0      0 irq_thread          0 S [irq/684-bsoc-de]
root           460     2       0      0 irq_thread          0 S [irq/685-msoc-de]
root           461     2       0      0 irq_thread          0 S [irq/686-msoc-lo]
root           462     2       0      0 irq_thread          0 S [irq/687-msoc-em]
root           463     2       0      0 irq_thread          0 S [irq/688-msoc-hi]
root           464     2       0      0 irq_thread          0 S [irq/689-msoc-fu]
root           465     2       0      0 irq_thread          0 S [irq/690-vbatt-p]
root           466     2       0      0 irq_thread          0 S [irq/691-vbatt-l]
root           467     2       0      0 irq_thread          0 S [irq/692-esr-del]
root           468     2       0      0 irq_thread          0 S [irq/693-batt-mi]
root           469     2       0      0 irq_thread          0 S [irq/694-batt-te]
root           470     2       0      0 irq_thread          0 S [irq/695-ima-rdy]
root           471     2       0      0 irq_thread          0 S [irq/696-mem-xcp]
root           472     2       0      0 irq_thread          0 S [irq/697-dma-gra]
root           473     2       0      0 rescuer_thread      0 S [k_sm_usb]
root           474     2       0      0 irq_thread          0 S [irq/46-hs_phy_i]
root           475     2       0      0 irq_thread          0 S [irq/47-ss_phy_i]
root           476     2       0      0 irq_thread          0 S [irq/48-msm_dwc3]
root           477     2       0      0 kthread_worker_fn   0 S [dwc_bh_worker]
root           478     2       0      0 rescuer_thread      0 S [usb_bam_wq]
root           479     2       0      0 try_core_ctl        0 S [core_ctl/0]
root           480     2       0      0 try_core_ctl        0 S [core_ctl/4]
root           489     2       0      0 events_notify_userspace 0 S [msm_perf:events]
root           490     2       0      0 rescuer_thread      0 S [rq_stats]
root           491     2       0      0 irq_thread          0 S [irq/97-arm-smmu]
root           492     2       0      0 irq_thread          0 S [irq/98-arm-smmu]
root           493     2       0      0 irq_thread          0 S [irq/99-arm-smmu]
root           494     2       0      0 irq_thread          0 S [irq/100-arm-smm]
root           495     2       0      0 irq_thread          0 S [irq/101-arm-smm]
root           496     2       0      0 irq_thread          0 S [irq/102-arm-smm]
root           497     2       0      0 irq_thread          0 S [irq/103-arm-smm]
root           498     2       0      0 irq_thread          0 S [irq/104-arm-smm]
root           499     2       0      0 rescuer_thread      0 S [sb-3]
root           500     2       0      0 ngd_slim_rx_msgq_thread 0 S [ngd_rx_thread3]
root           501     2       0      0 ngd_notify_slaves   0 S [ngd_notify_sl3]
root           502     2       0      0 do_sampling         0 D [msm-core:sampli]
root           504     2       0      0 do_hotplug          0 S [msm_thermal:hot]
root           505     2       0      0 do_freq_mitigation  0 S [msm_thermal:fre]
root           506     2       0      0 do_thermal_monitor  0 S [msm_thermal:the]
root           507     2       0      0 sensor_sysfs_notify 0 S [therm_core:noti]
root           508     2       0      0 sensor_sysfs_notify 0 S [therm_core:noti]
root           509     2       0      0 sensor_sysfs_notify 0 S [therm_core:noti]
root           510     2       0      0 irq_thread          0 S [irq/56-lmh-inte]
root           511     2       0      0 rescuer_thread      0 S [bioset]
root           513     2       0      0 rescuer_thread      0 S [kdmflush]
root           514     2       0      0 worker_thread       0 S [kworker/4:1H]
root           515     2       0      0 rescuer_thread      0 S [bioset]
root           516     2       0      0 rescuer_thread      0 S [kverityd]
root           517     2       0      0 rescuer_thread      0 S [bioset]
root           518     2       0      0 rescuer_thread      0 S [bioset]
root           519     2       0      0 rescuer_thread      0 S [bioset]
root           520     2       0      0 rescuer_thread      0 S [ext4-rsv-conver]
root           521     2       0      0 worker_thread       0 S [kworker/5:1H]
root           522     2       0      0 worker_thread       0 S [kworker/2:1]
root           523     1   38740   4468 poll_schedule_timeout 7f92f462a8 S init
root           524     1   38356   4212 poll_schedule_timeout 7f7e1062a8 S init
root           525     2       0      0 worker_thread       0 S [kworker/6:1H]
root           526     1   38488   5064 poll_schedule_timeout 7fb2e062a8 S ueventd
root           528     2       0      0 worker_thread       0 S [kworker/3:1]
root           529     2       0      0 worker_thread       0 S [kworker/1:2]
root           530     2       0      0 worker_thread       0 S [kworker/u17:1]
logd           541     1  138892   4052 sigsuspend 6fd3244388 S logd
system         542     1   35156   2572 binder_ioctl 6ff4284268 S servicemanager
system         543     1   38336   4336 SyS_epoll_wait 7d4b906128 S hwservicemanager
system         544     1   35716   2592 binder_ioctl 7bdcf05268 S vndservicemanager
root           545     2       0      0 worker_thread       0 S [kworker/7:1H]
system         546     1  198740   4204 sigsuspend 7cc4584388 S qseecomd
nobody         547     1 2136020   4468 binder_ioctl 7eb5004268 S android.hardware.keymaster@3.0-service
root           549     1   93772   5328 binder_ioctl 7ee1146268 S vold
root           555     2       0      0 kauditd_thread      0 S [kauditd]
root           556     2       0      0 kjournald2          0 S [jbd2/sda8-8]
